Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,age,Segment
1986.0,Master,Relationship,80141.0,0.0,0.0,20.0,1184.0,8.0,67.0,52.0,40.0,40.0,1.0,7.0,4.0,10.0,6.0,38.0,1
1955.0,Foundational,Relationship,72635.0,0.0,0.0,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,69.0,1
1970.0,Graduation,Relationship,69016.0,0.0,1.0,61.0,726.0,53.0,363.0,12.0,8.0,24.0,4.0,8.0,9.0,13.0,5.0,54.0,1
1991.0,Foundational,Relationship,20193.0,0.0,0.0,18.0,8.0,8.0,22.0,24.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,33.0,0
1975.0,Graduation,Relationship,27573.0,1.0,0.0,45.0,50.0,15.0,110.0,39.0,15.0,15.0,4.0,5.0,1.0,4.0,8.0,49.0,0
1979.0,Foundational,Single,15862.0,1.0,0.0,26.0,1.0,1.0,4.0,11.0,9.0,10.0,1.0,1.0,0.0,3.0,8.0,45.0,0
1976.0,PhD,Relationship,49544.0,1.0,0.0,0.0,308.0,0.0,73.0,0.0,0.0,23.0,2.0,5.0,1.0,8.0,7.0,48.0,0
1980.0,Graduation,Relationship,33228.0,1.0,0.0,28.0,22.0,2.0,31.0,7.0,4.0,5.0,1.0,2.0,0.0,3.0,7.0,44.0,0
1978.0,Graduation,Relationship,70440.0,0.0,0.0,49.0,690.0,8.0,499.0,76.0,8.0,88.0,1.0,5.0,10.0,7.0,3.0,46.0,1
1971.0,Graduation,Relationship,38232.0,1.0,1.0,84.0,43.0,5.0,28.0,7.0,6.0,33.0,4.0,3.0,1.0,3.0,5.0,53.0,0
1955.0,PhD,Relationship,22554.0,1.0,1.0,38.0,27.0,0.0,10.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,5.0,69.0,0
1983.0,PhD,Relationship,23536.0,1.0,0.0,53.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,41.0,0
1952.0,Graduation,Relationship,49413.0,0.0,1.0,88.0,205.0,7.0,41.0,3.0,2.0,46.0,2.0,4.0,2.0,5.0,5.0,72.0,0
1980.0,Master,Single,78789.0,0.0,0.0,12.0,667.0,50.0,67.0,21.0,8.0,83.0,1.0,4.0,6.0,5.0,2.0,44.0,1
1968.0,Graduation,Relationship,56534.0,0.0,1.0,35.0,691.0,7.0,61.0,10.0,0.0,46.0,4.0,10.0,4.0,7.0,8.0,56.0,1
1971.0,Graduation,Single,58350.0,0.0,1.0,5.0,493.0,26.0,206.0,116.0,80.0,80.0,4.0,8.0,3.0,12.0,6.0,53.0,1
1989.0,Graduation,Single,81217.0,0.0,0.0,77.0,493.0,70.0,324.0,12.0,40.0,84.0,1.0,3.0,7.0,11.0,1.0,35.0,1
1951.0,Graduation,Single,49090.0,0.0,1.0,45.0,494.0,5.0,82.0,7.0,0.0,100.0,3.0,7.0,2.0,9.0,7.0,73.0,0
1987.0,Master,Single,61787.0,0.0,0.0,71.0,621.0,73.0,414.0,78.0,48.0,85.0,1.0,8.0,4.0,6.0,5.0,37.0,1
1985.0,PhD,Relationship,18169.0,1.0,0.0,40.0,9.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,8.0,39.0,0
1981.0,Foundational,Single,24336.0,1.0,0.0,82.0,1.0,6.0,2.0,8.0,2.0,12.0,1.0,1.0,0.0,2.0,7.0,43.0,0
1990.0,Graduation,Relationship,18222.0,0.0,0.0,70.0,12.0,4.0,19.0,12.0,6.0,14.0,1.0,2.0,0.0,3.0,8.0,34.0,0
1952.0,Graduation,Single,62335.0,0.0,1.0,87.0,243.0,8.0,217.0,85.0,6.0,26.0,2.0,3.0,3.0,13.0,2.0,72.0,1
1983.0,PhD,Relationship,86580.0,0.0,0.0,72.0,532.0,21.0,127.0,26.0,20.0,20.0,0.0,4.0,2.0,5.0,1.0,41.0,1
1957.0,PhD,Single,41437.0,1.0,1.0,5.0,29.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,67.0,0
1951.0,Master,Single,73705.0,0.0,2.0,86.0,612.0,8.0,520.0,12.0,8.0,107.0,2.0,9.0,6.0,8.0,5.0,73.0,1
1976.0,Graduation,Relationship,61064.0,0.0,1.0,80.0,387.0,8.0,342.0,0.0,45.0,24.0,5.0,8.0,4.0,11.0,6.0,48.0,1
1955.0,Master,Relationship,38452.0,1.0,1.0,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,69.0,0
1989.0,Graduation,Single,18358.0,1.0,0.0,49.0,6.0,8.0,19.0,16.0,4.0,4.0,3.0,3.0,0.0,4.0,7.0,35.0,0
1973.0,PhD,Relationship,55012.0,0.0,1.0,85.0,582.0,0.0,65.0,0.0,0.0,13.0,6.0,8.0,2.0,9.0,5.0,51.0,1
1973.0,Foundational,Relationship,9722.0,1.0,0.0,7.0,6.0,17.0,16.0,6.0,16.0,42.0,4.0,3.0,1.0,3.0,8.0,51.0,0
1984.0,PhD,Relationship,38175.0,1.0,0.0,6.0,70.0,6.0,69.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,7.0,40.0,0
1956.0,Master,Relationship,58656.0,0.0,1.0,25.0,962.0,12.0,194.0,16.0,24.0,12.0,4.0,7.0,8.0,13.0,6.0,68.0,1
1965.0,Graduation,Relationship,52117.0,0.0,1.0,55.0,112.0,10.0,107.0,30.0,0.0,20.0,2.0,5.0,2.0,4.0,7.0,59.0,1
1978.0,Graduation,Relationship,64813.0,1.0,0.0,81.0,293.0,0.0,124.0,12.0,8.0,52.0,1.0,7.0,2.0,10.0,5.0,46.0,1
1986.0,Graduation,Relationship,83512.0,0.0,0.0,31.0,1060.0,61.0,67.0,80.0,20.0,101.0,1.0,4.0,7.0,10.0,1.0,38.0,1
1959.0,Master,Relationship,77520.0,0.0,1.0,30.0,940.0,44.0,396.0,0.0,8.0,58.0,1.0,8.0,7.0,7.0,4.0,65.0,1
1992.0,Foundational,Single,18746.0,1.0,0.0,41.0,2.0,10.0,11.0,12.0,9.0,20.0,2.0,3.0,0.0,3.0,6.0,32.0,0
1984.0,Graduation,Relationship,35196.0,1.0,0.0,68.0,75.0,12.0,141.0,43.0,39.0,24.0,6.0,6.0,1.0,5.0,8.0,40.0,0
1956.0,Graduation,Single,60230.0,0.0,1.0,78.0,520.0,20.0,367.0,39.0,81.0,40.0,2.0,6.0,3.0,6.0,5.0,68.0,1
1977.0,Graduation,Relationship,22108.0,1.0,1.0,46.0,5.0,3.0,9.0,6.0,2.0,6.0,2.0,2.0,0.0,3.0,7.0,47.0,0
1974.0,Graduation,Relationship,44392.0,1.0,1.0,71.0,87.0,5.0,71.0,7.0,12.0,29.0,5.0,4.0,1.0,4.0,7.0,50.0,0
1976.0,PhD,Relationship,55424.0,0.0,1.0,6.0,462.0,61.0,184.0,10.0,53.0,107.0,4.0,7.0,5.0,9.0,6.0,48.0,1
1979.0,Graduation,Relationship,17688.0,1.0,0.0,82.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,45.0,0
1983.0,PhD,Relationship,92491.0,0.0,0.0,71.0,979.0,44.0,67.0,29.0,25.0,22.0,1.0,7.0,5.0,12.0,3.0,41.0,1
1991.0,Graduation,Single,90273.0,0.0,0.0,32.0,704.0,8.0,67.0,120.0,74.0,111.0,1.0,5.0,6.0,7.0,2.0,33.0,1
1962.0,PhD,Single,82571.0,0.0,0.0,28.0,861.0,31.0,67.0,62.0,8.0,79.0,0.0,6.0,5.0,13.0,2.0,62.0,1
1982.0,PhD,Single,38513.0,1.0,0.0,20.0,172.0,3.0,115.0,16.0,0.0,18.0,5.0,6.0,1.0,5.0,8.0,42.0,0
1979.0,Master,Single,16653.0,1.0,0.0,10.0,5.0,7.0,31.0,15.0,4.0,7.0,3.0,2.0,1.0,3.0,6.0,45.0,0
1955.0,Graduation,Relationship,42586.0,1.0,1.0,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,69.0,0
1965.0,Foundational,Single,23529.0,0.0,1.0,67.0,9.0,7.0,13.0,3.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,59.0,0
1961.0,Master,Relationship,74881.0,1.0,1.0,48.0,505.0,72.0,270.0,36.0,27.0,54.0,4.0,9.0,2.0,12.0,5.0,63.0,1
1951.0,Graduation,Relationship,71107.0,0.0,1.0,61.0,533.0,10.0,217.0,12.0,8.0,24.0,2.0,7.0,6.0,13.0,4.0,73.0,1
1964.0,PhD,Relationship,46910.0,1.0,1.0,36.0,48.0,0.0,14.0,0.0,0.0,6.0,2.0,2.0,0.0,3.0,6.0,60.0,0
1959.0,Graduation,Relationship,18690.0,0.0,0.0,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,65.0,0
1966.0,Graduation,Relationship,82427.0,0.0,0.0,35.0,482.0,8.0,509.0,104.0,8.0,107.0,1.0,3.0,5.0,12.0,1.0,58.0,1
1958.0,Foundational,Single,75342.0,0.0,1.0,38.0,204.0,8.0,97.0,21.0,8.0,26.0,1.0,5.0,2.0,10.0,4.0,66.0,1
1954.0,Graduation,Single,70044.0,0.0,1.0,46.0,1073.0,0.0,250.0,12.0,14.0,14.0,4.0,7.0,10.0,5.0,5.0,70.0,1
1967.0,Graduation,Single,79146.0,1.0,1.0,33.0,245.0,16.0,223.0,21.0,43.0,16.0,2.0,8.0,1.0,8.0,6.0,57.0,1
1963.0,Graduation,Relationship,77437.0,0.0,0.0,70.0,560.0,21.0,442.0,29.0,44.0,29.0,1.0,4.0,5.0,13.0,1.0,61.0,1
1959.0,Graduation,Relationship,54984.0,0.0,1.0,51.0,173.0,13.0,131.0,32.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,65.0,1
1971.0,PhD,Relationship,42403.0,1.0,0.0,18.0,22.0,1.0,11.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,8.0,53.0,0
1983.0,Graduation,Relationship,37292.0,1.0,0.0,32.0,275.0,0.0,86.0,10.0,23.0,66.0,5.0,6.0,3.0,5.0,8.0,41.0,0
1945.0,PhD,Single,45576.0,0.0,0.0,9.0,56.0,19.0,29.0,2.0,14.0,25.0,1.0,3.0,1.0,3.0,8.0,79.0,0
1947.0,Graduation,Relationship,70321.0,0.0,0.0,6.0,303.0,23.0,67.0,82.0,26.0,24.0,1.0,6.0,5.0,13.0,4.0,77.0,1
1969.0,PhD,Single,58086.0,0.0,1.0,80.0,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,8.0,55.0,1
1952.0,Graduation,Relationship,81795.0,0.0,0.0,74.0,324.0,8.0,67.0,27.0,8.0,88.0,1.0,4.0,2.0,7.0,2.0,72.0,1
1947.0,Foundational,Relationship,28389.0,0.0,0.0,49.0,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2.0,7.0,77.0,0
1946.0,Master,Relationship,66835.0,0.0,0.0,21.0,620.0,26.0,195.0,34.0,17.0,24.0,1.0,6.0,4.0,13.0,2.0,78.0,1
1949.0,PhD,Relationship,80360.0,0.0,0.0,56.0,173.5,8.0,454.0,112.0,43.0,43.0,2.0,4.0,4.0,5.0,2.0,75.0,1
1961.0,PhD,Relationship,63342.0,0.0,1.0,48.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,63.0,1
1974.0,Graduation,Relationship,44989.0,0.0,1.0,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,50.0,0
1980.0,Foundational,Single,31859.0,1.0,0.0,3.0,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3.0,7.0,44.0,0
1949.0,PhD,Single,51569.0,0.0,1.0,39.0,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7.0,8.0,75.0,1
1971.0,Graduation,Single,30372.0,1.0,1.0,33.0,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,53.0,0
1979.0,Foundational,Single,16014.0,1.0,1.0,42.0,3.0,9.0,4.0,7.0,8.0,7.0,4.0,1.0,1.0,4.0,3.0,45.0,0
1968.0,Graduation,Relationship,41120.0,1.0,1.0,80.0,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3.0,6.0,56.0,0
1971.0,Master,Single,39763.0,1.0,0.0,9.0,80.0,1.0,60.0,4.0,6.0,16.0,2.0,5.0,1.0,2.0,9.0,53.0,0
1955.0,PhD,Relationship,38725.0,1.0,1.0,52.0,31.0,0.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,4.0,4.0,69.0,0
1972.0,Graduation,Relationship,77981.0,1.0,0.0,78.0,138.0,8.0,204.0,16.0,8.0,60.0,3.0,7.0,4.0,7.0,5.0,52.0,1
1964.0,Foundational,Relationship,62905.0,0.0,1.0,68.0,166.0,75.0,96.0,119.0,8.0,59.0,3.0,7.0,2.0,8.0,4.0,60.0,1
1979.0,Foundational,Single,13533.0,1.0,0.0,45.0,12.0,3.0,8.0,8.0,0.0,17.0,2.0,2.0,0.0,3.0,7.0,45.0,0
1975.0,Graduation,Relationship,59481.0,0.0,1.0,47.0,178.0,3.0,85.0,71.0,66.0,58.0,2.0,3.0,3.0,8.0,2.0,49.0,1
1977.0,Graduation,Relationship,72117.0,0.0,1.0,34.0,707.0,20.0,171.0,65.0,60.0,50.0,1.0,9.0,7.0,9.0,5.0,47.0,1
1986.0,Foundational,Relationship,21955.0,1.0,0.0,81.0,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3.0,6.0,38.0,0
1956.0,Graduation,Relationship,67131.0,0.0,1.0,72.0,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12.0,6.0,68.0,1
1980.0,PhD,Single,36802.0,1.0,0.0,23.0,16.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,44.0,0
1982.0,Graduation,Relationship,71853.0,0.0,0.0,29.0,358.0,8.0,413.0,12.0,8.0,32.0,1.0,2.0,8.0,6.0,1.0,42.0,1
1961.0,Foundational,Relationship,28249.0,0.0,0.0,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,63.0,0
1975.0,Master,Relationship,47808.0,0.0,1.0,30.0,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3.0,7.0,49.0,0
1974.0,PhD,Single,25509.0,1.0,0.0,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,50.0,0
1946.0,PhD,Relationship,51012.0,0.0,0.0,86.0,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4.0,6.0,78.0,0
1985.0,Graduation,Single,70596.0,0.0,0.0,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,39.0,1
1952.0,PhD,Relationship,85431.0,0.0,0.0,54.0,376.0,53.0,462.0,12.0,53.0,53.0,1.0,2.0,7.0,7.0,0.0,72.0,1
1967.0,Graduation,Relationship,42664.0,0.0,1.0,44.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,57.0,0
1955.0,Graduation,Relationship,42586.0,1.0,1.0,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,69.0,0
1985.0,Graduation,Single,29760.0,1.0,0.0,87.0,64.0,4.0,68.0,7.0,5.0,17.0,4.0,3.0,1.0,4.0,8.0,39.0,0
1977.0,PhD,Relationship,28973.0,0.0,0.0,59.0,206.0,0.0,46.0,3.0,2.0,12.0,2.0,5.0,1.0,5.0,8.0,47.0,0
1973.0,PhD,Relationship,39435.0,1.0,0.0,16.0,71.0,0.0,18.0,0.0,0.0,13.0,1.0,3.0,1.0,2.0,7.0,51.0,0
1984.0,Foundational,Relationship,65370.0,0.0,0.0,1.0,71.0,22.0,112.0,12.0,8.0,29.0,1.0,2.0,3.0,13.0,1.0,40.0,1
1979.0,Foundational,Single,20194.0,1.0,0.0,64.0,0.0,4.0,7.0,11.0,10.0,15.0,2.0,2.0,0.0,3.0,6.0,45.0,0
1976.0,PhD,Single,42473.0,1.0,1.0,72.0,93.0,1.0,21.0,0.0,4.0,25.0,3.0,2.0,1.0,4.0,5.0,48.0,0
1971.0,Graduation,Relationship,34600.0,1.0,1.0,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,53.0,0
1967.0,Graduation,Single,46904.0,1.0,1.0,20.0,153.0,4.0,56.0,0.0,9.0,31.0,4.0,5.0,1.0,4.0,8.0,57.0,0
1973.0,Graduation,Relationship,49094.0,0.0,1.0,6.0,376.0,0.0,38.0,11.0,8.0,69.0,5.0,6.0,3.0,6.0,6.0,51.0,0
1983.0,Graduation,Relationship,36075.0,1.0,0.0,54.0,46.0,0.0,30.0,12.0,1.0,30.0,1.0,2.0,0.0,4.0,6.0,41.0,0
1979.0,Foundational,Relationship,60839.0,1.0,1.0,72.0,600.0,21.0,128.0,12.0,8.0,24.0,2.0,2.0,2.0,12.0,8.0,45.0,1
1979.0,Graduation,Relationship,77298.0,0.0,1.0,46.0,425.0,8.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,45.0,1
1950.0,Graduation,Relationship,34026.0,1.0,1.0,11.0,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3.0,5.0,74.0,0
1963.0,PhD,Single,48918.0,1.0,1.0,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,61.0,0
1962.0,Foundational,Relationship,82122.0,0.0,0.0,89.0,734.0,22.0,350.0,12.0,25.0,100.0,1.0,3.0,9.0,13.0,1.0,62.0,1
1976.0,Graduation,Single,37697.0,1.0,0.0,82.0,34.0,6.0,21.0,11.0,4.0,8.0,1.0,2.0,1.0,3.0,6.0,48.0,0
1952.0,Graduation,Relationship,34074.0,1.0,1.0,69.0,135.0,1.0,41.0,10.0,1.0,67.0,5.0,3.0,3.0,3.0,6.0,72.0,0
1960.0,Master,Relationship,28520.0,1.0,1.0,55.0,11.0,0.0,10.0,0.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,64.0,0
1955.0,Graduation,Single,62535.0,0.0,1.0,13.0,163.0,48.0,90.0,0.0,45.0,52.0,1.0,3.0,2.0,8.0,3.0,69.0,1
1977.0,Master,Single,36273.0,1.0,0.0,80.0,29.0,3.0,30.0,3.0,2.0,9.0,2.0,3.0,0.0,3.0,6.0,47.0,0
1981.0,Foundational,Relationship,75774.0,1.0,0.0,27.0,340.0,21.0,134.0,12.0,14.0,56.0,1.0,7.0,5.0,8.0,4.0,43.0,1
1974.0,Graduation,Relationship,75702.0,0.0,1.0,87.0,1073.0,0.0,67.0,12.0,37.0,37.0,1.0,10.0,5.0,13.0,6.0,50.0,1
1951.0,Master,Relationship,59385.0,1.0,1.0,85.0,135.0,0.0,10.0,0.0,4.0,36.0,2.0,3.0,1.0,4.0,5.0,73.0,1
1966.0,Graduation,Single,37070.0,1.0,1.0,30.0,231.0,7.0,137.0,4.0,15.0,39.0,2.0,5.0,1.0,8.0,7.0,58.0,0
1951.0,Graduation,Relationship,44689.0,1.0,1.0,82.0,18.0,0.0,5.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,7.0,73.0,0
1958.0,Graduation,Relationship,53977.0,0.0,1.0,21.0,620.0,16.0,165.0,0.0,24.0,82.0,5.0,5.0,5.0,12.0,5.0,66.0,1
1956.0,Graduation,Relationship,90369.0,0.0,0.0,2.0,292.0,51.0,67.0,12.0,23.0,17.0,1.0,4.0,6.0,6.0,1.0,68.0,1
1974.0,PhD,Single,63159.0,0.0,0.0,74.0,965.0,34.0,67.0,89.0,8.0,37.0,1.0,3.0,5.0,8.0,3.0,50.0,1
1966.0,Graduation,Relationship,37758.0,1.0,1.0,49.0,27.0,2.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,58.0,0
1963.0,PhD,Single,46757.0,0.0,1.0,71.0,777.0,30.0,163.0,0.0,51.0,122.0,6.0,4.0,4.0,7.0,9.0,61.0,0
1969.0,Master,Relationship,79734.0,0.0,0.0,72.0,572.0,8.0,232.0,23.0,62.0,17.0,1.0,4.0,3.0,6.0,1.0,55.0,1
1992.0,Graduation,Relationship,63207.0,0.0,0.0,68.0,438.0,8.0,67.0,91.0,8.0,70.0,1.0,2.0,3.0,6.0,7.0,32.0,1
1954.0,Graduation,Single,72071.0,0.0,1.0,4.0,531.0,69.0,300.0,12.0,8.0,24.0,3.0,5.0,4.0,8.0,2.0,70.0,1
1983.0,PhD,Relationship,21840.0,1.0,0.0,80.0,17.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,9.0,41.0,0
1982.0,Foundational,Relationship,58582.0,0.0,1.0,15.0,402.0,35.0,106.0,101.0,77.0,42.0,2.0,9.0,2.0,9.0,5.0,42.0,1
1951.0,Graduation,Single,72282.0,0.0,0.0,70.0,503.0,27.0,419.0,90.0,8.0,24.0,1.0,5.0,7.0,9.0,7.0,73.0,1
1961.0,PhD,Relationship,32583.0,1.0,1.0,10.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,63.0,0
1971.0,Master,Single,44635.0,1.0,1.0,25.0,56.0,0.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,7.0,53.0,0
1971.0,Master,Single,33316.0,1.0,1.0,34.0,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,6.0,53.0,0
1968.0,Graduation,Relationship,63967.0,0.0,1.0,57.0,387.0,8.0,141.0,73.0,35.0,24.0,3.0,4.0,4.0,12.0,2.0,56.0,1
1978.0,Foundational,Relationship,52513.0,0.0,0.0,84.0,367.0,17.0,241.0,104.0,8.0,24.0,2.0,9.0,5.0,9.0,7.0,46.0,1
1969.0,Graduation,Relationship,25293.0,1.0,0.0,51.0,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,8.0,55.0,0
1986.0,Graduation,Relationship,78394.0,0.0,0.0,13.0,298.0,27.0,67.0,12.0,24.0,24.0,1.0,4.0,6.0,5.0,2.0,38.0,1
1975.0,Master,Relationship,22669.0,1.0,0.0,30.0,16.0,14.0,36.0,37.0,22.0,48.0,3.0,4.0,1.0,2.0,9.0,49.0,0
1987.0,Graduation,Single,29236.0,1.0,0.0,30.0,37.0,4.0,24.0,16.0,9.0,9.0,2.0,4.0,0.0,3.0,9.0,37.0,0
1959.0,Graduation,Relationship,44911.0,0.0,1.0,11.0,159.0,0.0,22.0,2.0,1.0,31.0,3.0,4.0,1.0,4.0,7.0,65.0,0
1962.0,PhD,Relationship,54693.0,0.0,1.0,72.0,686.0,17.0,142.0,23.0,26.0,35.0,2.0,6.0,4.0,13.0,6.0,62.0,1
1974.0,Graduation,Relationship,48186.0,1.0,0.0,39.0,97.0,3.0,66.0,12.0,7.0,34.0,3.0,4.0,1.0,4.0,7.0,50.0,0
1977.0,Graduation,Relationship,54809.0,1.0,1.0,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,47.0,1
1978.0,Graduation,Relationship,41580.0,1.0,1.0,15.0,56.0,5.0,24.0,4.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,46.0,0
1970.0,PhD,Relationship,80336.0,0.0,0.0,12.0,209.0,19.0,456.0,12.0,8.0,66.0,1.0,2.0,9.0,13.0,1.0,54.0,1
1957.0,Graduation,Relationship,47743.0,0.0,1.0,56.0,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6.0,6.0,67.0,0
1955.0,Foundational,Relationship,62972.0,0.0,1.0,39.0,313.0,15.0,47.0,20.0,0.0,24.0,2.0,7.0,4.0,3.0,6.0,69.0,1
1954.0,PhD,Single,57333.0,0.0,1.0,55.0,941.0,14.0,397.0,76.0,58.0,24.0,2.0,8.0,5.0,9.0,6.0,70.0,1
1982.0,PhD,Relationship,32313.0,1.0,0.0,60.0,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4.0,9.0,42.0,0
1953.0,Master,Single,84953.0,0.0,0.0,73.0,167.0,48.0,67.0,63.0,72.0,72.0,1.0,3.0,10.0,4.0,2.0,71.0,1
1957.0,Master,Relationship,68148.0,0.0,0.0,86.0,389.0,66.0,408.0,37.0,57.0,85.0,1.0,4.0,4.0,6.0,2.0,67.0,1
1965.0,Master,Relationship,65735.0,1.0,1.0,37.0,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6.0,7.0,59.0,1
1975.0,PhD,Relationship,86836.0,0.0,0.0,7.0,179.0,21.0,273.0,0.0,21.0,63.0,1.0,6.0,10.0,6.0,5.0,49.0,1
1963.0,PhD,Relationship,4023.0,1.0,1.0,29.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,61.0,0
1990.0,Graduation,Relationship,30093.0,0.0,0.0,19.0,2.0,6.0,28.0,13.0,4.0,16.0,1.0,2.0,0.0,3.0,7.0,34.0,0
1966.0,PhD,Relationship,57705.0,0.0,1.0,14.0,383.0,0.0,53.0,6.0,4.0,40.0,3.0,8.0,1.0,6.0,6.0,58.0,1
1988.0,Graduation,Single,25008.0,1.0,0.0,72.0,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,8.0,36.0,0
1995.0,Foundational,Single,83257.0,0.0,0.0,56.0,536.0,27.0,67.0,38.0,8.0,67.0,1.0,5.0,10.0,12.0,6.0,29.0,1
1975.0,Graduation,Relationship,22280.0,1.0,0.0,85.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,49.0,0
1978.0,PhD,Relationship,72159.0,0.0,0.0,62.0,322.0,53.0,67.0,34.0,40.0,53.0,1.0,4.0,6.0,10.0,2.0,46.0,1
1961.0,Graduation,Relationship,64260.0,0.0,0.0,1.0,539.0,8.0,67.0,20.0,0.0,30.0,1.0,4.0,5.0,4.0,3.0,63.0,1
1984.0,PhD,Single,82733.0,0.0,0.0,28.0,712.0,50.0,420.0,65.0,38.0,38.0,1.0,8.0,4.0,7.0,4.0,40.0,1
1971.0,Master,Single,74290.0,0.0,1.0,70.0,1121.0,0.0,72.0,0.0,12.0,12.0,4.0,10.0,8.0,10.0,6.0,53.0,1
1951.0,Master,Single,58217.0,2.0,1.0,84.0,68.0,1.0,13.0,3.0,5.0,13.0,1.0,2.0,0.0,4.0,6.0,73.0,1
1976.0,Master,Relationship,21024.0,0.0,0.0,89.0,36.0,4.0,18.0,6.0,2.0,18.0,1.0,2.0,0.0,4.0,7.0,48.0,0
1972.0,PhD,Relationship,70116.0,0.0,0.0,73.0,707.0,44.0,67.0,95.0,58.0,29.0,1.0,2.0,8.0,12.0,1.0,52.0,1
1985.0,Graduation,Relationship,54006.0,1.0,0.0,42.0,174.0,77.0,203.0,6.0,24.0,97.0,2.0,8.0,1.0,7.0,7.0,39.0,1
1966.0,PhD,Relationship,69063.0,0.0,1.0,16.0,666.0,35.0,124.0,69.0,8.0,26.0,1.0,5.0,3.0,5.0,3.0,58.0,1
1975.0,Foundational,Single,11448.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,1.0,0.0,2.0,6.0,49.0,0
