,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1598,0.2792213590499152,0.05555555555555555,Graduation,Married,0.7544929106836449,1.0,0.0,28-09-2012,-0.94,1.1768990634755463,3.09375,1.1203703703703705,2.723404255319149,2.25,0.23404255319148937,-0.5,-0.5,0.75,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,0.44370033038664164,0.2777777777777778,PhD,Married,-0.4430747463800837,1.0,0.0,25-04-2014,-0.18,-0.32362122788761705,-0.25,-0.2824074074074074,-0.19148936170212766,-0.15625,-0.40425531914893614,-0.5,-0.75,-0.25,-0.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,-0.03330654522725243,-0.2777777777777778,Master,Married,0.07409916011920889,0.0,1.0,27-06-2013,0.3,0.4255983350676379,-0.25,0.09722222222222222,0.14893617021276595,-0.125,1.0425531914893618,1.0,1.0,0.75,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,-0.0009822305562996697,-0.7777777777777778,Master,Married,1.1693458562870647,0.0,0.0,26-09-2012,-0.46,1.8928199791883455,3.125,2.6944444444444446,5.127659574468085,4.46875,1.7872340425531914,-0.5,0.0,1.25,1.4,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1602,-0.5167425663005626,-0.8333333333333334,Master,Divorced,0.5796833137662182,0.0,0.0,01-06-2013,0.4,1.7533818938605619,0.125,0.6851851851851852,0.0851063829787234,0.125,0.8297872340425532,-0.5,0.0,0.75,1.0,-0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,-0.8319492811858201,-0.5555555555555556,Graduation,Together,-0.2067943044643126,1.0,1.0,30-08-2013,0.16,-0.31321540062434966,-0.21875,-0.2824074074074074,-0.2553191489361702,-0.25,-0.46808510638297873,0.0,-0.75,-0.5,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,1.0060719707116708,-0.5,Graduation,Married,-0.7304705138625486,1.0,1.0,02-03-2014,0.58,-0.33610822060353795,-0.21875,-0.21296296296296297,-0.2127659574468085,-0.1875,-0.44680851063829785,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,-0.07080989374051254,-0.3888888888888889,PhD,Married,0.08099280532225533,1.0,1.0,27-07-2013,0.44,-0.2882414151925078,-0.25,-0.2916666666666667,-0.2553191489361702,-0.25,-0.5106382978723404,-0.5,-0.5,-0.5,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,0.6269309759799983,0.3888888888888889,Graduation,Married,0.6163189740810981,0.0,1.0,16-01-2013,0.2,0.7793964620187305,0.71875,1.6435185185185186,-0.2553191489361702,3.25,0.0851063829787234,1.0,0.25,0.75,1.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,-0.14331636753281543,1.1111111111111112,2n Cycle,Single,-0.003958577922273398,1.0,0.0,30-03-2013,-0.42,0.3506763787721124,0.75,0.7546296296296297,0.46808510638297873,0.75,0.3404255319148936,1.5,1.5,0.75,-0.2,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,-0.17474774533440485,0.16666666666666666,Master,Married,0.27244950179114363,0.0,1.0,09-03-2014,0.24,0.39854318418314255,-0.15625,-0.24074074074074073,-0.1702127659574468,-0.15625,-0.2765957446808511,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,0.8058755246004108,-0.3333333333333333,PhD,Married,0.4257954784912249,0.0,1.0,11-04-2014,-0.54,0.46514047866805414,0.34375,0.009259259259259259,0.0,-0.25,-0.3191489361702128,-0.5,0.0,0.5,0.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,0.22689525850522368,1.0,Graduation,Single,0.5199885607634185,0.0,0.0,10-08-2012,0.92,0.5879292403746098,0.34375,3.5416666666666665,1.3404255319148937,3.4375,0.2978723404255319,-0.5,0.0,0.75,1.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,-0.6581837664077149,0.4444444444444444,2n Cycle,Married,-1.17368072488636,0.0,0.0,04-12-2012,-0.22,-0.3506763787721124,-0.0625,-0.24074074074074073,-0.02127659574468085,-0.03125,-0.23404255319148937,-0.5,-0.5,-0.5,-0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,0.6756853290472363,1.1111111111111112,Graduation,Single,0.39518046900869985,0.0,0.0,17-08-2013,-0.6,1.3787721123829344,5.53125,2.3518518518518516,0.2553191489361702,0.53125,1.127659574468085,-0.5,0.5,0.25,0.8,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1613,-0.659791052772569,0.2777777777777778,Graduation,Single,-0.5245943586501701,1.0,0.0,09-08-2013,0.86,-0.1529656607700312,-0.1875,0.2824074074074074,0.23404255319148937,-0.03125,-0.2978723404255319,1.0,0.25,-0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,0.13510134833467274,0.3888888888888889,Graduation,Married,-0.6029230259791083,1.0,1.0,29-12-2013,-0.5,-0.34027055150884494,-0.25,-0.2638888888888889,-0.19148936170212766,-0.21875,-0.3617021276595745,0.0,-0.75,-0.25,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1615,0.8287347084561122,0.7777777777777778,Graduation,Married,0.12199343749059273,1.0,0.0,05-10-2013,-0.56,0.13423517169614985,3.34375,0.6851851851851852,3.3404255319148937,1.90625,1.1063829787234043,0.5,0.25,0.25,1.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,-0.006339851772479686,0.7222222222222222,Graduation,Together,-0.6930521689394623,1.0,0.0,27-10-2013,-0.28,-0.3485952133194589,-0.25,-0.28703703703703703,-0.2127659574468085,-0.21875,-0.46808510638297873,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,-0.8069470488436468,0.9444444444444444,Graduation,Single,0.1721454589241097,1.0,0.0,18-05-2014,-0.8,-0.03225806451612903,0.09375,0.14814814814814814,0.06382978723404255,0.09375,-0.14893617021276595,0.0,-0.25,0.0,0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,-0.437092597553353,-0.2777777777777778,Graduation,Married,0.5345585357777176,0.0,1.0,27-01-2014,-0.52,-0.18210197710718,0.125,0.037037037037037035,0.44680851063829785,0.21875,-0.3829787234042553,-0.5,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,-0.3858380212518975,-0.7777777777777778,Master,Married,0.047909328998464736,0.0,1.0,08-11-2012,0.86,1.4203954214360042,-0.25,0.041666666666666664,0.0,0.03125,3.723404255319149,2.5,1.25,1.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,0.5049557996249665,-0.2777777777777778,PhD,Together,0.010099641771275475,0.0,1.0,20-08-2013,0.12,-0.1571279916753382,-0.21875,-0.23148148148148148,-0.2553191489361702,-0.21875,-0.40425531914893614,-0.5,-0.25,-0.5,-0.2,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,0.7517635503169926,0.05555555555555555,Graduation,Married,-0.9810198982510009,1.0,0.0,12-01-2013,-0.7,-0.35275754422476585,0.25,-0.2175925925925926,-0.2553191489361702,0.28125,-0.0851063829787234,0.5,-0.5,-0.5,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,-0.06045182605589785,0.6666666666666666,2n Cycle,Together,0.46005298172732473,0.0,0.0,25-09-2012,0.58,0.4672216441207076,2.75,1.7592592592592593,4.425531914893617,2.75,0.1702127659574468,-0.5,0.25,1.25,0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,0.11402803821769801,-0.6111111111111112,Graduation,Single,-0.02159908486107348,1.0,1.0,16-01-2013,0.3,0.2903225806451613,0.0,0.1712962962962963,-0.1276595744680851,-0.125,2.1702127659574466,3.5,1.0,-0.25,0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,0.2786855969282972,-0.3888888888888889,Graduation,Together,0.09128811824558235,1.0,1.0,23-01-2013,0.0,-0.13423517169614985,0.3125,-0.2361111111111111,0.2553191489361702,0.5625,-0.1276595744680851,1.0,-0.25,-0.25,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,0.3481560853647647,-1.0,PhD,Married,0.09535205755742196,0.0,1.0,03-03-2014,-0.82,0.08844953173777315,-0.1875,-0.2824074074074074,-0.2553191489361702,-0.25,-0.3191489361702128,0.0,0.25,-0.25,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,0.46120189302616305,0.05555555555555555,PhD,Widow,-0.12855594689785965,0.0,1.0,08-09-2012,-0.28,0.8772112382934444,1.96875,0.39814814814814814,2.297872340425532,3.25,0.3617021276595745,2.0,-0.25,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,-0.9298151620680418,-0.3888888888888889,PhD,Divorced,-0.31242662331798066,0.0,0.0,17-03-2013,-0.76,-0.10509885535900104,3.90625,0.3472222222222222,1.2553191489361701,1.125,1.3617021276595744,-0.5,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,0.8085543352085007,0.6666666666666666,Graduation,Together,-0.9614226797916855,1.0,0.0,22-02-2014,-0.82,-0.32778355879292403,-0.25,-0.2037037037037037,-0.19148936170212766,-0.1875,-0.2978723404255319,0.5,0.0,-0.25,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629,-0.3897669434770962,0.3333333333333333,2n Cycle,Together,-0.4539721243866462,1.0,0.0,25-10-2013,0.08,-0.3381893860561915,0.125,-0.14814814814814814,-0.19148936170212766,-0.09375,-0.2553191489361702,-0.5,-0.25,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,-0.2856505045093312,-1.2777777777777777,PhD,Together,0.6525632920918751,0.0,1.0,31-08-2013,-0.26,0.4921956295525494,3.25,1.6342592592592593,-0.2553191489361702,2.3125,1.0,-0.5,1.25,0.25,1.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,-0.337262255558532,-0.05555555555555555,PhD,Together,-0.2604082001264337,1.0,0.0,21-10-2013,0.3,-0.030176899063475548,-0.1875,-0.07407407407407407,-0.1276595744680851,-0.1875,0.0,0.5,0.0,-0.25,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,-0.29922314492365387,-0.6111111111111112,PhD,Married,0.044327041753213524,1.0,1.0,24-03-2014,-0.12,-0.1425598335067638,-0.25,-0.2638888888888889,-0.2553191489361702,-0.21875,-0.5106382978723404,0.0,-0.5,-0.25,-0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,0.8480221448343602,0.4444444444444444,Graduation,Together,-0.8611487401788134,1.0,0.0,19-06-2013,-0.18,-0.3506763787721124,-0.21875,-0.27314814814814814,-0.2553191489361702,-0.25,-0.48936170212765956,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,0.9728547191713546,-1.2222222222222223,PhD,Together,-0.14150034618742285,0.0,2.0,08-10-2013,0.06,0.1987513007284079,0.21875,0.009259259259259259,0.06382978723404255,0.34375,0.2978723404255319,0.0,0.0,1.0,-0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,-0.3628002500223234,-0.8333333333333334,PhD,Married,0.25405641349829916,0.0,1.0,12-04-2013,-0.76,0.9479708636836629,-0.25,0.013888888888888888,-0.2553191489361702,-0.25,0.23404255319148937,2.0,1.75,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,-0.044557549781230464,-0.8888888888888888,Graduation,Divorced,-0.041527439116168456,0.0,1.0,17-06-2013,-0.56,0.5608740894901144,-0.09375,0.018518518518518517,0.19148936170212766,0.25,1.2340425531914894,0.0,1.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,0.9380301812661844,-1.3888888888888888,Graduation,Married,0.553102140341371,0.0,0.0,02-10-2013,-0.52,0.09053069719042664,2.15625,1.4166666666666667,2.106382978723404,0.46875,1.4680851063829787,-0.5,-0.25,1.0,1.4,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,0.9512456469327618,-0.05555555555555555,Graduation,Married,-0.2198591167705229,1.0,1.0,19-06-2014,-0.64,-0.31113423517169614,-0.21875,-0.2638888888888889,-0.2127659574468085,-0.25,-0.425531914893617,0.0,-0.5,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,-0.4722743102062684,0.3333333333333333,Master,Together,-0.6267949065293958,1.0,0.0,27-06-2013,-0.86,-0.34235171696149846,-0.21875,-0.28703703703703703,-0.1702127659574468,-0.09375,-0.3617021276595745,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,0.2513617287257791,-0.05555555555555555,Master,Together,-0.4653210512056353,1.0,1.0,23-03-2014,0.14,-0.34443288241415193,-0.25,-0.24537037037037038,-0.2127659574468085,-0.15625,-0.3617021276595745,-0.5,-0.75,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,-0.6774712027859631,-0.3333333333333333,PhD,Divorced,0.3840723682230049,0.0,2.0,23-09-2013,0.44,2.675338189386056,-0.25,-0.027777777777777776,-0.2553191489361702,0.21875,4.0638297872340425,1.5,-0.5,0.75,0.2,-0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1642,0.19939280292883294,0.6111111111111112,Graduation,Together,0.15065173545260244,1.0,1.0,27-10-2012,0.04,0.11758584807492195,1.25,0.6805555555555556,0.02127659574468085,0.75,1.0851063829787233,3.0,1.25,-0.25,0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,-0.2910081257255112,0.5,Basic,Together,-0.8063909208585448,1.0,0.0,10-12-2013,0.9,-0.3590010405827263,-0.15625,-0.2824074074074074,-0.0425531914893617,-0.25,-0.3191489361702128,-0.5,-0.75,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,-0.4228056076435396,0.6111111111111112,2n Cycle,Together,0.7342936271410939,1.0,0.0,02-05-2014,-0.44,0.3465140478668054,0.40625,0.3101851851851852,5.23404255319149,0.1875,0.6808510638297872,-0.5,0.75,0.75,0.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,0.8362353781587641,-0.5555555555555556,Master,Divorced,-0.3658598994551311,0.0,0.0,10-05-2013,-0.96,-0.3465140478668054,-0.21875,-0.2824074074074074,-0.2553191489361702,-0.15625,-0.44680851063829785,-0.5,-1.0,-0.5,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,-0.050272345745155815,0.2222222222222222,Master,Married,0.2141093952256239,0.0,1.0,12-12-2013,0.14,0.259105098855359,-0.03125,0.004629629629629629,-0.1702127659574468,-0.25,-0.10638297872340426,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,0.2761853736940798,0.6111111111111112,Graduation,Single,0.2198290135163611,0.0,0.0,16-06-2014,0.44,0.63579604578564,0.84375,0.5185185185185185,0.3404255319148936,-0.03125,1.297872340425532,-0.5,0.25,0.25,1.4,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,0.16974729886597018,-0.16666666666666666,Graduation,Divorced,0.1732291760739336,0.0,0.0,18-05-2013,-0.62,0.19458896982310095,4.125,2.462962962962963,0.46808510638297873,0.125,2.1914893617021276,-0.5,0.75,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649,0.3619073131529601,-1.1111111111111112,PhD,Widow,0.15561877238929528,1.0,1.0,07-05-2014,-0.02,-0.22164412070759626,-0.125,-0.16203703703703703,0.10638297872340426,-0.1875,-0.1702127659574468,0.5,-0.5,-0.25,-0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,0.4679882132333244,0.6666666666666666,Graduation,Married,-0.8709925042897138,1.0,0.0,26-02-2014,0.74,-0.3548387096774194,-0.21875,-0.27314814814814814,0.23404255319148937,-0.1875,-0.1276595744680851,0.5,-0.5,-0.25,-0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,0.5244218233770872,-0.5,Graduation,Single,0.9221379331105692,0.0,0.0,20-08-2012,-0.02,1.6784599375650364,0.90625,0.9166666666666666,0.48936170212765956,4.84375,0.14893617021276595,-0.5,-0.25,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1652,0.873917314045897,-0.3888888888888889,Graduation,Widow,-0.5168277190764322,1.0,1.0,07-09-2012,-0.94,-0.2570239334027055,-0.125,-0.18055555555555555,-0.1276595744680851,-0.15625,0.0425531914893617,0.5,-0.25,-0.25,-0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1653,-0.09420483971783195,0.3888888888888889,Graduation,Together,3.1838556247930403,0.0,0.0,29-04-2013,-0.72,-0.3590010405827263,-0.25,7.675925925925926,-0.2127659574468085,-0.21875,-0.48936170212765956,-1.0,-1.0,6.5,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,-0.9724975444236093,-1.2777777777777777,PhD,Widow,-0.7833920346789488,0.0,1.0,22-07-2013,0.16,-0.3215400624349636,-0.25,-0.28703703703703703,-0.2553191489361702,-0.25,-0.3404255319148936,0.0,-0.75,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,-0.6472899366014823,0.4444444444444444,Master,Single,-0.47676028778710977,1.0,0.0,08-03-2014,0.56,-0.29864724245577523,-0.09375,-0.2037037037037037,-0.1702127659574468,-0.21875,-0.425531914893617,-0.5,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,-0.5667470309849094,-0.8888888888888888,Master,Together,-0.44394774075077514,0.0,1.0,28-05-2013,-0.98,0.08220603537981269,0.03125,0.041666666666666664,-0.1702127659574468,-0.15625,0.1276595744680851,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,-0.5649611572461827,-0.8888888888888888,PhD,Married,0.3398205846051958,0.0,1.0,02-02-2014,0.16,0.7606659729448492,0.6875,0.11574074074074074,1.446808510638298,1.1875,0.2978723404255319,-0.5,0.25,0.25,1.6,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,-0.7287257790874185,0.1111111111111111,2n Cycle,Together,-0.031533158734459193,0.0,1.0,24-07-2013,-0.5,0.2299687825182102,0.25,0.4305555555555556,1.5319148936170213,0.25,2.3404255319148937,2.0,0.75,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,-0.4781676935440664,0.6111111111111112,Graduation,Single,0.6226707607092327,0.0,0.0,23-06-2014,0.12,1.7263267429760667,0.8125,2.1712962962962963,2.595744680851064,1.34375,0.2127659574468085,-0.5,0.0,1.0,0.2,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1660,-0.7667648897222966,-0.6666666666666666,PhD,Single,-0.019642373340558114,1.0,1.0,02-05-2013,0.26,0.13631633714880334,0.15625,0.35185185185185186,0.7021276595744681,-0.125,0.5957446808510638,3.5,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,-0.7240825073667292,-0.1111111111111111,Graduation,Together,-0.4956651314007044,2.0,0.0,15-05-2013,0.8,-0.25494276795005205,0.46875,0.06944444444444445,0.44680851063829785,-0.25,0.3829787234042553,1.0,0.25,-0.25,-0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,0.1783194928118582,0.3333333333333333,Graduation,Divorced,0.4067100153526596,0.0,1.0,29-05-2014,0.56,0.7356919875130072,0.5,0.7546296296296297,0.425531914893617,0.5,0.8723404255319149,0.0,0.5,0.5,1.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,-0.5035271006339852,-0.2222222222222222,Graduation,Single,-0.23418826575152774,1.0,1.0,10-01-2014,-0.08,-0.3215400624349636,-0.09375,-0.25462962962962965,-0.0425531914893617,-0.15625,-0.10638297872340426,0.5,-0.25,-0.25,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,0.5072774354853112,1.0555555555555556,PhD,Single,-0.5233601252295373,0.0,0.0,11-09-2013,-0.06,-0.2778355879292404,-0.1875,-0.24074074074074073,-0.0851063829787234,-0.25,-0.3829787234042553,-0.5,-0.75,-0.25,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,0.17474774533440485,0.8333333333333334,2n Cycle,Single,-0.2982780938619465,1.0,0.0,19-06-2013,0.62,-0.3173777315296566,0.0,-0.2175925925925926,0.06382978723404255,-0.15625,-0.3191489361702128,-0.5,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,0.25957674792392177,-0.16666666666666666,PhD,Married,0.3571600590023782,0.0,2.0,20-08-2013,0.22,0.8730489073881373,0.6875,0.1111111111111111,0.3617021276595745,0.4375,-0.3617021276595745,-0.5,0.5,0.25,1.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,0.33369050808107864,-0.6111111111111112,PhD,Married,-0.44099762184292124,1.0,1.0,29-12-2013,0.44,-0.3173777315296566,-0.09375,-0.2962962962962963,-0.0425531914893617,-0.21875,-0.3617021276595745,0.5,-0.75,-0.25,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,-0.02848468613269042,0.0,PhD,Married,0.53290285679882,1.0,0.0,19-11-2013,-0.12,2.096774193548387,3.09375,0.6111111111111112,0.574468085106383,0.6875,0.1276595744680851,0.0,0.75,0.25,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,-0.23778908831145637,-0.16666666666666666,PhD,Married,0.7942593094313495,0.0,1.0,22-02-2013,0.96,1.72840790842872,1.59375,0.9166666666666666,2.1914893617021276,1.59375,0.06382978723404255,0.0,1.75,2.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1670,0.4794178051611751,0.8333333333333334,PhD,Single,-0.4049640266112767,0.0,0.0,30-07-2013,0.0,0.05931321540062435,-0.1875,-0.09722222222222222,-0.19148936170212766,-0.1875,-0.2978723404255319,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1671,-0.6240735779980355,-1.0555555555555556,Graduation,Together,1.0604924892380867,0.0,0.0,05-09-2013,0.34,0.5671175858480749,3.09375,3.2453703703703702,0.44680851063829785,5.875,0.6170212765957447,-0.5,0.25,1.0,0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,-0.31583177069381196,0.8888888888888888,Master,Married,0.8657545380655649,0.0,0.0,11-01-2013,-0.58,2.1030176899063475,2.9375,2.8055555555555554,0.851063829787234,1.0,0.3404255319148936,-0.5,0.75,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1673,-0.36172872577908743,-0.8333333333333334,2n Cycle,Married,0.6397995123272826,0.0,0.0,03-06-2013,0.1,0.4505723204994797,0.4375,1.1851851851851851,1.9574468085106382,0.84375,1.7659574468085106,-0.5,0.5,1.5,0.2,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1674,-0.36958657022948477,0.0,Graduation,Married,0.5308558355158193,0.0,1.0,22-11-2012,0.24,1.149843912591051,1.40625,1.3703703703703705,2.3617021276595747,3.09375,2.9148936170212765,1.0,1.0,1.75,1.6,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,-0.13331547459594606,1.1666666666666667,2n Cycle,Together,-0.9388753424245161,0.0,0.0,28-11-2012,-0.62,-0.34443288241415193,0.0,-0.20833333333333334,0.2553191489361702,0.09375,-0.3191489361702128,-0.5,-0.75,-0.25,-0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,-0.7658719528529333,0.2777777777777778,Graduation,Married,-0.7167133267106174,1.0,0.0,25-03-2013,-0.08,-0.2570239334027055,0.21875,0.19907407407407407,0.574468085106383,0.21875,-0.19148936170212766,1.0,0.25,-0.25,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,0.1586748816858648,0.5,Basic,Single,-1.0692525361991632,1.0,0.0,27-06-2013,-0.46,-0.3590010405827263,-0.21875,-0.2916666666666667,-0.02127659574468085,0.03125,-0.2978723404255319,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,-0.24886150549156175,0.3333333333333333,PhD,Married,-0.05531472952226136,1.0,0.0,12-02-2013,-0.98,0.27991675338189387,-0.25,0.027777777777777776,-0.2553191489361702,-0.25,-0.02127659574468085,0.0,0.25,-0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,0.49495490668809716,0.5555555555555556,Graduation,Married,-0.5464794244257805,1.0,0.0,23-01-2014,-0.42,-0.3152965660770031,-0.1875,-0.16666666666666666,-0.10638297872340426,-0.125,-0.40425531914893614,-0.5,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,-0.7578355210286633,0.4444444444444444,Graduation,Together,0.5737228694421868,0.0,0.0,08-10-2013,0.0,1.0749219562955254,3.40625,2.0,1.3617021276595744,2.9375,1.3617021276595744,-0.5,0.25,2.0,0.4,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
